Rating Agency Name,Name,Rating,Rating Outlook,date_x,Clean_Name,Symbol,Sector,industry,month_rating,year_change,year,Year,date_y,currentRatio,quickRatio,cashRatio,daysOfSalesOutstanding,daysOfInventoryOutstanding,operatingCycle,daysOfPayablesOutstanding,cashConversionCycle,grossProfitMargin,operatingProfitMargin,pretaxProfitMargin,netProfitMargin,effectiveTaxRate,returnOnAssets,returnOnEquity,returnOnCapitalEmployed,netIncomePerEBT,ebtPerEbit,ebitPerRevenue,debtRatio,debtEquityRatio,longTermDebtToCapitalization,totalDebtToCapitalization,interestCoverage,cashFlowToDebtRatio,companyEquityMultiplier,receivablesTurnover,payablesTurnover,inventoryTurnover,fixedAssetTurnover,assetTurnover,operatingCashFlowPerShare,freeCashFlowPerShare,cashPerShare,payoutRatio,operatingCashFlowSalesRatio,freeCashFlowOperatingCashFlowRatio,cashFlowCoverageRatios,shortTermCoverageRatios,capitalExpenditureCoverageRatio,dividendPaidAndCapexCoverageRatio,dividendPayoutRatio,priceBookValueRatio,priceToBookRatio,priceToSalesRatio,priceEarningsRatio,priceToFreeCashFlowsRatio,priceToOperatingCashFlowsRatio,priceCashFlowRatio,priceEarningsToGrowthRatio,priceSalesRatio,dividendYield,enterpriseValueMultiple,priceFairValue
Standard & Poor's Ratings Services,Stryker Corp.,A,Stable,4/28/2014,stryker,SYK,Health Care,Medical/Dental Instruments,4,1,2014,2013,12/31/2013,3.136996613,2.069251035,0.503951825,61.42001995,174.3466577,235.7666777,38.49848841,22.92153154,0.66999224,0.139230684,0.021394524,0.11151757,1.067357513,0.063901417,0.111197082,0.014748586,5.212435233,1,0.021394524,0.425331894,0.740134851,0.232394366,0.234019135,,0.682344428,1.740134851,5.942687747,9.48089172,2.093530239,8.345050879,0.573016579,4.981510829,4.466455362,10.51241416,0.39860835,0.209067731,0.896606575,0.682344428,75.44,9.671794872,3.16442953,0.39860835,3.270012601,3.270012601,3.279437313,29.40735984,17.49485748,15.68600424,15.68600424,3.133584699,3.279437313,0.013554714,19.83928599,3.270012601
Standard & Poor's Ratings Services,Stryker Corp.,A,,2/1/2016,stryker,SYK,Health Care,Medical/Dental Instruments,2,1,2016,2015,12/31/2015,2.267770482,1.638880959,0.96460177,60.99235874,178.8980263,239.8903851,44.75179426,16.24056448,0.663784436,0.187110396,0.174441987,0.144681279,0.170605187,0.088570198,0.169075314,0.136142498,0.829394813,1,0.174441987,0.476149443,0.90894137,0.276521591,0.32091279,,0.223520636,1.90894137,5.984356197,8.156097561,2.040268456,8.295246038,0.612174555,2.387148168,1.670207116,10.83112055,0.362056984,0.090388096,0.699666296,0.223520636,1.169050715,3.32962963,1.13653603,0.362056984,4.387250617,4.387250617,3.754262015,25.94849896,59.36389507,41.53491657,41.53491657,2.750409431,3.754262015,0.013952907,16.82147476,4.387250617
Standard & Poor's Ratings Services,Stryker Corp.,A,Stable,4/29/2011,stryker,SYK,Health Care,Medical/Dental Instruments,4,1,2011,2010,12/31/2010,4.754766355,3.509034268,1.095077882,62.42397541,168.7588047,231.1827802,46.58113488,15.84284053,0.687745902,0.239262295,0.236284153,0.173961749,0.263760407,0.11687823,0.177511988,0.186176683,0.736239593,1,0.236284153,0.341575571,0.518777183,0.121969131,0.124679698,,1.514386377,1.518777183,5.847112389,7.835790195,2.162850114,9.169485156,0.671861663,3.903632694,3.444248234,11.04969728,0.187136799,0.211393443,0.882318728,1.514386377,61.16205534,8.49752883,3.680780209,0.187136799,3.160767258,3.160767258,3.097551913,17.80593686,16.60739764,14.65301797,14.65301797,1.986567231,3.097551913,0.010509798,10.14909326,3.160767258
Standard & Poor's Ratings Services,Koninklijke Philips N.V.,A,Stable,7/25/2014,koninklijke philips nv,PHG,Energy,Consumer Electronics/Appliances,7,0,2014,2014,12/31/2014,1.344532351,0.202991221,0.202991221,0,91.74137277,91.74137277,0,0,0.383619279,0.022719835,0.008648497,0.019213688,-0.140540541,0.014496332,,0.009673203,2.221621622,1,0.008648497,1,,,,,0.317495127,,,,3.978575739,,0.754479402,0.792579075,0.52676399,1.139294404,-0.099756691,0.060913468,0.664620107,0.317495127,3.323979592,2.981693364,3.29040404,-0.099756691,,,2.120422608,110.36,52.37639723,34.81040675,34.81040675,165.3890975,2.120422608,-0.000903921,28.44528392,
Standard & Poor's Ratings Services,Koninklijke Philips N.V.,A,Stable,8/12/2011,koninklijke philips nv,PHG,Energy,Consumer Electronics/Appliances,8,0,2011,2011,12/31/2011,1.335759392,0.336829712,0.336829712,0,94.97021246,94.97021246,0,0,0.382966473,-0.011913725,-0.022543071,-0.057177023,0.555992141,-0.044569495,,-0.025938949,2.536345776,1,-0.022543071,0,,,,,0.216580311,,,,3.843310345,,0.779500104,0.530999226,0.070503486,1.998869095,0.034082107,0.037025555,0.13277512,0.216580311,1.436426117,1.153103448,1.227606461,0.034082107,,,1.396653376,-24.42682925,284.0994285,37.72133561,37.72133561,-35.05684744,1.396653376,-0.001395273,27.16768034,
Standard & Poor's Ratings Services,Koninklijke Philips N.V.,A,Stable,6/1/2010,koninklijke philips nv,PHG,Energy,Consumer Electronics/Appliances,6,1,2010,2009,12/31/2009,-11.82137161,-7.175438596,-6.995215311,0,70.36697551,70.36697551,0,0,0.348397947,0.026478071,0.019319505,0.018284531,-0.223214286,0.013889344,,0.014380176,0.946428571,1,0.019319505,0,,,,,-0.362081087,,,,5.187092345,7.130688807,0.759622629,1.437521739,0.949973913,4.186026088,-0.08254717,0.066626418,0.660841424,-0.362081087,-2.464114833,2.948473282,3.159509202,-0.08254717,,,1.401566888,76.65314758,31.83245306,21.03620361,21.03620361,75.09956611,1.401566888,-0.001076892,11.44884041,
Standard & Poor's Ratings Services,Koninklijke Philips N.V.,BBB,Stable,12/16/2016,koninklijke philips nv,PHG,Energy,Consumer Electronics/Appliances,12,0,2016,2016,12/31/2016,1.343932016,0.22285878,0.22285878,0,89.04487917,89.04487917,0,0,0.432860173,0.076766194,0.056656877,0.060817425,-0.235421166,0.046156704,,0.063628035,1.073434125,1,0.056656877,1,,,,,0.339636104,,,,4.099056604,,0.758938798,1.430234743,1.09746479,1.753239438,-0.032193159,0.077663567,0.767331933,0.339636104,1.20126183,4.297968397,4.820253165,-0.032193159,,,1.580167033,25.98214284,26.51565706,20.34631038,20.34631038,31.53028954,1.580167033,-0.001239049,13.34117973,
Standard & Poor's Ratings Services,Koninklijke Philips N.V.,BBB,Stable,7/28/2015,koninklijke philips nv,PHG,Energy,Consumer Electronics/Appliances,7,0,2015,2015,12/31/2015,1.260727056,0.175407231,0.175407231,0,87.85063942,87.85063942,0,0,0.406533575,0.04091734,0.02569708,0.027181983,-0.383627608,0.021274535,,0.029797207,1.057784912,1,0.02569708,1,,,,,0.202604167,,,,4.154779093,,0.782670455,0.779180577,0.430652504,1.179119879,-0.025796662,0.048135621,0.552699229,0.202604167,0.700900901,2.235632184,2.310891089,-0.025796662,,,1.648216615,60.63636361,61.95250173,34.24109993,34.24109993,82.78644982,1.648216615,-0.000425432,19.33715953,
Standard & Poor's Ratings Services,Koninklijke Philips N.V.,A,Negative,7/30/2012,koninklijke philips nv,PHG,Energy,Consumer Electronics/Appliances,7,0,2012,2012,12/31/2012,1.258463084,0.385133099,0.385133099,0,82.94915144,82.94915144,0,0,0.379578828,0.041552364,0.031628207,0.009319025,-0.392857143,0.007943877,,0.040995608,0.294642857,1,0.031628207,0,,,,,0.48478165,,,,4.400286123,,0.852436466,2.664242427,1.846060608,4.647272733,-0.064935065,0.088671938,0.692902639,0.48478165,2.716934487,3.256296296,3.33030303,-0.064935065,,,1.03707439,111.2857142,16.8791858,11.69563238,11.69563238,83.69253789,1.03707439,-0.000583499,10.72147786,
Standard & Poor's Ratings Services,Koninklijke Philips N.V.,A,Stable,7/24/2013,koninklijke philips nv,PHG,Energy,Consumer Electronics/Appliances,7,0,2013,2013,12/31/2013,1.353704578,0.290821142,0.290821142,0,86.69452386,86.69452386,0,0,0.415277123,0.085344421,0.071198937,0.050237901,-0.280553883,0.044128167,,0.091854228,0.705599037,1,0.071198937,1,,,,,0.291720072,,,,4.210185185,,0.878383975,1.242866894,0.601774744,2.692150171,-0.005119454,0.048780488,0.484182777,0.291720072,1.922297297,1.93867121,1.95869191,-0.005119454,,,1.370160262,27.2734375,58.01174002,28.08828537,28.08828537,22.76412143,1.370160262,-0.000187708,10.00014034,
Standard & Poor's Ratings Services,Hyatt Hotels Corp.,BBB,Stable,8/4/2011,hyatt hotels,H,Consumer Services,Hotels/Resorts,8,0,2011,2011,12/31/2011,2.801056338,1.975352113,0.940140845,0,,,,,1,0.000540833,0.022444565,0.030016225,0.337349398,0.0147862,0.023038605,0.011961378,1.337349398,1,0.022444565,0.356866924,0.556039851,0.000829531,,1.456140351,,1.558115401,,0,0,0.914667326,0.4926069,0,0.059322034,6.655932226,0,0,,,,0,,,1.468089896,1.468089896,1.912725019,63.72303711,707.3257119,,,13.96863896,1.912725019,,3271.628559,1.468089896
Standard & Poor's Ratings Services,Hyatt Hotels Corp.,BBB,Stable,9/24/2015,hyatt hotels,H,Consumer Services,Hotels/Resorts,9,0,2015,2015,12/31/2015,1.01535682,0.522131888,0.412827462,0,,,,,1,0.044824399,0.044824399,0.028650647,0.360824742,0.016324381,0.031069907,0.029896748,0.639175258,1,0.044824399,0.47459189,0.903282385,0.207820564,0.256243012,2.852941176,0.391272727,1.903282385,,0,0,1.073678988,0.569773565,3.76711478,1.88355739,4.047197663,0,0.124306839,0.5,0.391272727,1.640243902,2,,,1.384134075,1.384134075,1.276358386,44.54902495,20.53561002,10.26780501,10.26780501,8.273424081,1.276358386,,12.53322781,1.384134075
Standard & Poor's Ratings Services,Hyatt Hotels Corp.,BBB,Stable,10/5/2010,hyatt hotels,H,Consumer Services,Hotels/Resorts,10,0,2010,2010,12/31/2010,3.632550336,2.741610738,1.862416107,0,,,,,1,0.005954069,0.024950383,0.015593989,-0.420454545,0.007593539,0.010746385,0.013239055,0.625,1,0.024950383,0.291591882,0.412661196,0.011014493,,1.62962963,,1.41520125,,0,0,1.02143064,0.48695292,0,0,8.862372881,0,0,,,,,,,1.721986127,1.721986127,2.498759569,160.2386364,,,,38.41872377,2.498759569,,369.5297619,1.721986127
Standard & Poor's Ratings Services,Hyatt Hotels Corp.,BBB,Stable,9/7/2016,hyatt hotels,H,Consumer Services,Hotels/Resorts,9,0,2016,2016,12/31/2016,1.232683983,0.66017316,0.521645022,1.565816211,,,,,1,0.06525175,0.06525175,0.046060059,0.294117647,0.026325978,0.052267487,0.042344322,0.705882353,1,0.06525175,0.496322106,0.985395849,0.270194465,0.286080117,3.802631579,0.312659847,1.985395849,233.1052632,0,0,1.037236534,0.57155762,3.678611854,2.091317169,4.445929664,0,0.11040867,0.568507157,0.312659847,4.109243697,2.317535545,,,1.852785919,1.852785919,1.63274406,35.44815413,26.01231454,14.788187,14.788187,6.127624991,1.63274406,,13.17499753,1.852785919
Standard & Poor's Ratings Services,Hyatt Hotels Corp.,BBB,Stable,9/26/2014,hyatt hotels,H,Consumer Services,Hotels/Resorts,9,0,2014,2014,12/31/2014,2.34109589,1.152054795,0.938356164,2.149490374,,,,,1,0.118912797,0.118912797,0.077916195,0.340952381,0.042244873,0.074346229,0.07082153,0.655238095,1,0.118912797,0.431781899,0.759887616,0.229860186,0.231012132,7.394366197,0.34028777,1.759887616,169.8076923,0,0,1.054706163,0.54218347,3.088747399,1.436626697,5.322048901,0,0.107134768,0.465116279,0.34028777,52.55555556,1.869565217,,,1.861996998,1.861996998,1.951406593,25.04494218,39.16118231,18.2145034,18.2145034,4.987379796,1.951406593,,10.60348135,1.861996998
Standard & Poor's Ratings Services,Hyatt Hotels Corp.,BBB,Negative,8/28/2013,hyatt hotels,H,Consumer Services,Hotels/Resorts,8,0,2013,2013,12/31/2013,1.335246843,0.555683123,0.521239954,0,,,,,1,0.008126195,0.076720841,0.048996176,-0.361370717,0.025070319,0.042985951,0.043936491,0.638629283,1,0.076720841,0.415800416,0.712937723,0.039089261,,4.938461538,,1.714615223,,0,0,0.89573967,0.5116791,0,0,3.042285716,0,0,,,,,,,1.588573933,1.588573933,1.810685728,36.95565408,,,,7.645394799,1.810685728,,215.1737967,1.588573933
Standard & Poor's Ratings Services,Hyatt Hotels Corp.,BBB,Stable,12/14/2012,hyatt hotels,H,Consumer Services,Hotels/Resorts,12,0,2012,2012,12/31/2012,2.844660194,1.5,0.66828479,0,,,,,1,0.005317802,0.024056723,0.022030894,-0.084210526,0.011387435,0.018046049,0.013528909,0.915789474,1,0.024056723,0.367670157,0.582659199,0.000829016,,1.357142857,,1.584733458,,0,0,0.954095192,0.516884817,0,0,5.665000022,0,0,,,,,,,1.358714709,1.358714709,1.658739836,75.29153576,,,,16.02136941,1.658739836,,292.4458862,1.358714709
Standard & Poor's Ratings Services,Universal Health Services Inc.,BB,Stable,3/25/2015,uersal healthrvices,UHS,Health Care,Hospital/Nursing Management,3,1,2015,2014,12/31/2014,1.365489628,1.111577602,0.027112164,58.05075641,,,,,1,0.13183658,0.069075075,0.067615742,0.582774051,0.060766222,0.145971864,0.071501599,0.978873227,1,0.069075075,0.583712772,1.402187558,0.462156722,0.46739516,4.168821742,0.315957071,2.402187558,6.287601102,0,,2.191849909,0.89869934,10.48181653,6.523849999,0.324499626,0.054396958,0.128435726,0.622396889,0.315957071,15.16234137,2.648283267,2.461594763,0.054396958,2.712199207,2.712199207,1.256319928,18.5802876,15.71617987,9.781701458,9.781701458,2.355013117,1.256319928,0.00292767,9.297953395,2.712199207
Standard & Poor's Ratings Services,Universal Health Services Inc.,BB,Stable,7/15/2016,uersal healthrvices,UHS,Health Care,Hospital/Nursing Management,7,0,2016,2016,12/31/2016,1.276305951,1.118362074,0.025616891,53.80151,,,,,1,0.131208626,0.07627145,0.071922373,0.549330566,0.068077387,0.154947035,0.082760833,0.942978964,1,0.07627145,0.560640919,1.276042636,0.47063158,0.477097751,5.956538428,0.311517181,2.276042636,6.784196205,0,,2.254977885,0.946539777,13.25481442,13.03389639,0.347162785,0.055345248,0.131931834,0.983332997,0.311517181,12.16746777,59.99878929,21.35002486,0.055345248,2.417752061,2.417752061,1.122257457,15.6037323,8.650521429,8.506343163,8.506343163,1.945360886,1.122257457,0.003546924,8.870678126,2.417752061
Standard & Poor's Ratings Services,Universal Health Services Inc.,BB,Stable,9/17/2012,uersal healthrvices,UHS,Health Care,Hospital/Nursing Management,9,0,2012,2012,12/31/2012,1.574278179,1.219907433,0.026252212,55.95525397,,,,,1,0.135401069,0.109699629,0.063700692,0.359603647,0.054073221,0.163431484,0.104514229,0.58068284,1,0.109699629,0.669138282,2.022410714,0.578723899,0.578893172,4.268229021,0.218570142,3.022410714,6.523069311,0,,2.058224813,0.848863952,8.420394336,4.669224652,0.242416418,0.131684579,0.117113081,0.554513775,0.218570142,314.8980301,2.24473832,1.933814373,0.131684579,2.027522936,2.027522936,0.79026765,12.40595071,12.16904395,6.747902501,6.747902501,1.540526935,0.79026765,0.01061463,7.358852095,2.027522936
Standard & Poor's Ratings Services,Universal Health Services Inc.,BB,Stable,6/25/2010,uersal healthrvices,UHS,Health Care,Hospital/Nursing Management,6,1,2010,2009,12/31/2009,1.366118353,1.049624496,0.015751085,42.27566561,,,,,1,0.100056532,0.091250945,0.058482283,0.359104908,0.198999661,,0.501785818,0.640895092,1,0.091250945,0,,,,-10.36284654,,,8.633808474,0,,,3.402734155,5.453350921,1.570208806,0.09387079,0.054909334,0.102511755,0.287934672,,,1.404365527,1.345187588,0.054909334,,,0.548147884,9.37288795,18.57077854,5.347171018,5.347171018,1.175588465,0.548147884,0.005858315,3.922957441,
Standard & Poor's Ratings Services,Universal Health Services Inc.,BB,Stable,6/23/2011,uersal healthrvices,UHS,Health Care,Hospital/Nursing Management,6,1,2011,2010,12/31/2010,1.610937445,1.049612791,0.035669897,54.91992454,,,,,1,0.090819001,0.076882683,0.041338964,0.355765165,0.030577173,0.116326186,0.063879467,0.537688888,1,0.076882683,0.737142824,2.804347343,0.664095345,0.664291896,5.516713918,0.128039196,3.804347343,6.646039722,0,,1.711725019,0.739669546,5.179922716,2.707726324,0.304527514,0.084376344,0.090037238,0.522734889,0.128039196,145.3592346,2.09527153,1.937965798,0.084376344,2.058712545,2.058712545,0.731606931,17.69775674,15.54440699,8.125603857,8.125603857,2.196850198,0.731606931,0.004767629,10.90840783,2.058712545
Standard & Poor's Ratings Services,Universal Health Services Inc.,BB,Stable,7/29/2015,uersal healthrvices,UHS,Health Care,Hospital/Nursing Management,7,0,2015,2015,12/31/2015,1.561518203,1.239230793,0.055641281,52.5669443,,,,,1,0.139260444,0.126710589,0.075250919,0.344884069,0.070637328,0.160137536,0.134279393,0.593880274,1,0.126710589,0.558895873,1.267038415,0.443541335,0.448074282,10.09657779,0.295910319,2.267038415,6.943527056,0,,2.357534637,0.938690568,10.33328947,10.33328947,0.619735417,0.058090189,0.1128881,1,0.295910319,16.27655368,2.69138276,2.437365854,0.058090189,2.6186867,2.6186867,1.230558343,16.35273505,10.90069143,10.90069143,10.90069143,2.072067211,1.230558343,0.003552323,8.755836703,2.6186867
Standard & Poor's Ratings Services,Universal Health Services Inc.,BB,Stable,6/27/2012,uersal healthrvices,UHS,Health Care,Hospital/Nursing Management,6,1,2012,2011,12/31/2011,1.630841417,1.208019041,0.049262008,47.1957847,,,,,1,0.119613909,0.092842349,0.053087532,0.355383033,0.051944458,0.1733911,0.101977766,0.57180298,1,0.092842349,0.700420274,2.338009591,0.613914435,0.614075286,3.46794693,0.196570684,3.338009591,7.733741527,0,,2.281095992,0.978468138,7.389489604,4.450344139,0.424171031,0.048889034,0.095764272,0.602253251,0.196570684,289.734167,2.5141626,2.35377915,0.048889034,1.744742435,1.744742435,0.534191601,10.06246821,9.262205059,5.578193111,5.578193111,1.254399866,0.534191601,0.004858553,6.386664739,1.744742435
Standard & Poor's Ratings Services,United Airlines,BB,Positive,4/25/2016,united airlines,UAL,Transportation,Air Freight/Delivery Services,4,1,2016,2015,12/31/2015,0.630578379,0.509424843,0.242145964,10.87365307,35.81095453,46.68460761,90.69197022,-79.81831715,1,0.136435664,0.1114251,0.19385168,-0.739748756,0.179633391,0.818648227,0.148310894,1.739748756,1,0.1114251,0.780573163,3.557327682,0.51896561,0.548607965,6.306427504,0.549876113,4.557327682,33.56737589,4.024612092,10.19241192,1.754587581,0.926653777,15.93617021,8.630319149,13.81914894,0.167983651,0.158250581,0.541555407,0.549876113,4.895424837,2.181288679,1.505527638,0.167983651,2.024679902,2.024679902,0.479433763,2.47319891,5.594231125,3.029586115,3.029586115,0.436788535,0.479433763,0.06792161,3.728601288,2.024679902
Standard & Poor's Ratings Services,United Airlines,B,Stable,10/7/2011,united airlines,UAL,Transportation,Air Freight/Delivery Services,10,0,2011,2011,12/31/2011,0.9651571,0.800421274,0.548183254,13.35677715,18.13939394,31.49617109,58.93090909,-45.57413194,1,0.049097278,0.022770143,0.022635408,0.00591716,0.022112246,0.465116279,0.031774084,0.99408284,1,0.022770143,0.952458671,20.03433001,0.853194603,0.866103203,0.890410959,0.206129087,21.03433001,27.3269514,6.193693694,20.12195122,2.260186369,0.976887438,7.319148936,5.191489362,23.59270517,0,0.06488817,0.709302326,0.206129087,2.030354132,3.44,,,4.188100775,4.188100775,0.203818647,9.004416667,4.428401639,3.141075581,3.141075581,1.391476319,0.203818647,,4.084106189,4.188100775
Standard & Poor's Ratings Services,United Airlines,B,Stable,9/24/2010,united airlines,UAL,Transportation,Air Freight/Delivery Services,9,0,2010,2010,12/31/2010,0.952550415,0.686437327,0.638117833,0,28.92926574,28.92926574,98.52325408,-98.52325408,1,0.042016445,0.010762409,0.010891558,0.024,0.006389212,0.146496815,0.009275405,1.012,1,0.010762409,0.956386686,21.92877823,0.868778968,0.889095813,0.313283208,0.137739256,22.92877823,,3.704709141,12.61698113,1.370846857,0.586620536,,,,0,0.082095656,0.805453592,0.137739256,0.790958109,5.140161725,,,,,,,0,,,,,,2.762314682,
Standard & Poor's Ratings Services,United Airlines,B,Stable,6/2/2014,united airlines,UAL,Transportation,Air Freight/Delivery Services,6,1,2014,2013,12/31/2013,0.718757743,0.5471215,0.26596184,14.33148724,19.72093965,34.05242689,61.70554881,-47.37406157,1,0.032628857,0.014080828,0.014916795,-0.059369202,0.015511246,0.191353887,0.021817446,1.059369202,1,0.014080828,0.918939476,11.33646113,0.773166097,0.79453281,0.688378033,0.125140827,12.33646113,25.46839654,5.915189267,18.50824588,2.121072754,1.039851135,4.149425287,-2.068965517,14.71551724,0,0.037723034,-0.498614958,0.125140827,1.055555556,0.66728281,,,5.414758713,5.414758713,0.422101936,28.29709282,-22.44116667,11.18950139,11.18950139,4.625358526,0.422101936,,8.543329843,5.414758713
Standard & Poor's Ratings Services,United Airlines,BB,Positive,6/12/2015,united airlines,UAL,Transportation,Air Freight/Delivery Services,6,1,2015,2014,12/31/2014,0.650623601,0.442117045,0.160057563,10.75267988,20.82141328,31.57409316,58.83768737,-48.08500749,1,0.061001003,0.028996684,0.029099509,-0.003546099,0.030305464,0.47245409,0.045401489,1.003546099,1,0.028996684,0.935855219,14.58973289,0.808580331,0.826753435,1.534693878,0.230365576,15.58973289,33.94502618,6.203506908,17.53003003,1.998304824,1.041442454,7.099730458,1.69541779,11.81671159,0.187279152,0.067710342,0.238800304,0.230365576,2.006092917,1.313715711,1.188092016,0.187279152,10.74134808,10.74134808,0.661583764,22.73522085,40.91616852,9.77079347,9.77079347,3.961844497,0.661583764,0.008237402,8.679237414,10.74134808
Standard & Poor's Ratings Services,United Airlines,B,Stable,11/20/2012,united airlines,UAL,Transportation,Air Freight/Delivery Services,11,0,2012,2012,12/31/2012,0.783975659,0.614838508,0.372132938,13.14518734,44.43422666,57.579414,147.8157295,-134.6705422,1,0.001049742,-0.019487511,-0.019460594,0.001381215,-0.019214415,-1.503118503,-0.029181782,0.998618785,1,-0.019487511,0.987216966,77.22869023,0.955956414,0.962224142,-0.867065868,0.076314071,78.22869023,27.76681614,2.469290657,8.214388489,2.148507981,0.987349846,2.824773414,-3.265861027,19.7673716,0,0.025166882,-1.156149733,0.076314071,0.516004415,0.463789683,,,16.57064449,16.57064449,0.214537037,-11.02417704,-7.373246994,8.52457754,8.52457754,-1.713951433,0.214537037,,11.75987823,16.57064449
